count,year,make,series,type,model,motor
5840,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5841,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5842,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5843,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5844,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5845,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5846,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5847,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5848,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5849,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5850,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5851,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5852,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5853,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5854,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5855,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5856,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5857,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5858,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5859,2001,BMW,3 Series,Coupe  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5860,2001,BMW,3 Series,Coupe  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5861,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5862,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5863,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5864,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5865,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5866,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5867,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5868,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5869,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5870,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5871,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5872,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5873,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5874,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5875,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5876,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5877,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5878,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5879,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5880,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5881,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5882,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5883,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5884,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5885,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5886,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5887,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5888,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5889,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5890,2001,BMW,3 Series,Convertible  ,325Ci ,MOTOR(2.5L 6cyl 5M)
5891,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5892,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5893,2001,BMW,3 Series,Convertible  ,330Ci ,MOTOR(3.0L 6cyl 5M)
5894,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5895,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5896,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5897,2001,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
5898,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5899,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5900,2001,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
5901,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5902,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5903,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5904,2001,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
5905,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5906,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5907,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5908,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5909,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5910,2001,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
5911,2001,BMW,3 Series,Wagon  ,325xi  ,MOTOR(2.5L 6cyl 5M)
5912,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5913,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5914,2001,BMW,3 Series,Wagon  ,325i  ,MOTOR(2.5L 6cyl 5M)
5915,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5916,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5917,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5918,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5919,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5920,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5921,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5922,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5923,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5924,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5925,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5926,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5927,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5928,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5929,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5930,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5931,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5932,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5933,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5934,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5935,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5936,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5937,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5938,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5939,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5940,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5941,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5942,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5943,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5944,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5945,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5946,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5947,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5948,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5949,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5950,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5951,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5952,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5953,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5954,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5955,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5956,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5957,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5958,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5959,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5960,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5961,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5962,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5963,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5964,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5965,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5966,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5967,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5968,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5969,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5970,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5971,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5972,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5973,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5974,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5975,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5976,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5977,2000,BMW,3 Series,Sedan  ,328i,MOTOR
5978,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5979,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5980,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5981,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5982,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5983,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5984,2000,BMW,3 Series,Sedan  ,323i,MOTOR
5985,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5986,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5987,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5988,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5989,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5990,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5991,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
5992,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5993,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
5994,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
5995,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
5996,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
5997,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
5998,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
5999,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6000,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6001,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6002,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6003,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6004,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6005,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6006,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6007,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6008,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6009,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6010,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6011,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6012,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6013,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6014,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6015,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6016,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6017,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6018,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6019,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6020,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6021,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6022,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6023,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6024,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6025,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6026,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6027,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6028,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6029,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6030,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6031,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6032,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6033,2000,BMW,3 Series,Coupe  ,328Ci,MOTOR
6034,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6035,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6036,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6037,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6038,2000,BMW,3 Series,Coupe  ,323Ci,MOTOR
6039,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6040,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6041,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6042,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6043,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6044,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6045,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6046,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6047,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6048,2000,BMW,3 Series,Convertible  ,323Ci,MOTOR
6049,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6050,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6051,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6052,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6053,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6054,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6055,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6056,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6057,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6058,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6059,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6060,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6061,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6062,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6063,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6064,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6065,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6066,2000,BMW,3 Series,Wagon  ,323iT  ,MOTOR
6067,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6068,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6069,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6070,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6071,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6072,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6073,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6074,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6075,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6076,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6077,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6078,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6079,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6080,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6081,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6082,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6083,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6084,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6085,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6086,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6087,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6088,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6089,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6090,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6091,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6092,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6093,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6094,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6095,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6096,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6097,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6098,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6099,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6100,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6101,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6102,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6103,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6104,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6105,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6106,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6107,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6108,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6109,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6110,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6111,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6112,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6113,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6114,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6115,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6116,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6117,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6118,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6119,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6120,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6121,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6122,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6123,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6124,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6125,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6126,2006,BMW,3 Series,Sedan  ,325xi ,MOTOR(3.0L 6cyl 6M)
6127,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6128,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6129,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6130,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6131,2006,BMW,3 Series,Sedan  ,330i,MOTOR(3.0L 6cyl 6M)
6132,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6133,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6134,2006,BMW,3 Series,Sedan  ,330xi ,MOTOR(3.0L 6cyl 6M)
6135,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6136,2006,BMW,3 Series,Sedan  ,325i,MOTOR(3.0L 6cyl 6M)
6137,2006,BMW,3 Series,Coupe  ,330Ci,MOTOR(3.0L 6cyl 6M)
6138,2006,BMW,3 Series,Coupe  ,330Ci,MOTOR(3.0L 6cyl 6M)
6139,2006,BMW,3 Series,Coupe  ,330Ci,MOTOR(3.0L 6cyl 6M)
6140,2006,BMW,3 Series,Coupe  ,330Ci,MOTOR(3.0L 6cyl 6M)
6141,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6142,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6143,2006,BMW,3 Series,Convertible  ,325Ci,MOTOR(2.5L 6cyl 5M)
6144,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6145,2006,BMW,3 Series,Convertible  ,325Ci,MOTOR(2.5L 6cyl 5M)
6146,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6147,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6148,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6149,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6150,2006,BMW,3 Series,Convertible  ,325Ci,MOTOR(2.5L 6cyl 5M)
6151,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6152,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6153,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6154,2006,BMW,3 Series,Convertible  ,325Ci,MOTOR(2.5L 6cyl 5M)
6155,2006,BMW,3 Series,Convertible  ,325Ci,MOTOR(2.5L 6cyl 5M)
6156,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6157,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6158,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6159,2006,BMW,3 Series,Convertible  ,330Ci,MOTOR(3.0L 6cyl 6M)
6160,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6161,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6162,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6163,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6164,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6165,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6166,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6167,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6168,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6169,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6170,2006,BMW,3 Series,Wagon  ,325xi ,MOTOR(3.0L 6cyl 6M)
6171,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6172,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6173,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6174,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6175,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6176,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6177,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6178,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6179,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6180,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6181,2009,BMW,3 Series,Sedan  ,328i xDrive ,MOTOR(3.0L 6cyl 6M)
6182,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6183,2009,BMW,3 Series,Sedan  ,328i,MOTOR(3.0L 6cyl 6M)
6184,2009,BMW,3 Series,Sedan  ,335i xDrive ,MOTOR(3.0L 6cyl Turbo 6M)
